filename,fine_grained_class_index,subclass_name,coarse_grained_class_index,superclass_name
img_718,56,palm_tree,17,trees
img_719,57,pear,4,fruit_and_vegetables
img_720,97,wolf,8,large_carnivores
img_721,76,skyscraper,9,large_man-made_outdoor_things
img_722,60,plain,10,large_natural_outdoor_scenes
img_723,87,television,5,household_electrical_devices
img_724,46,man,14,people
img_725,1,aquarium_fish,1,fish
img_726,61,plate,3,food_containers
img_727,75,skunk,12,medium_mammals
img_728,62,poppy,2,flowers
img_729,21,chimpanzee,11,large_omnivores_and_herbivores
img_730,61,plate,3,food_containers
img_731,78,snake,15,reptiles
img_732,90,train,18,vehicles_1
img_733,68,road,9,large_man-made_outdoor_things
img_734,94,wardrobe,6,household_furniture
img_735,88,tiger,8,large_carnivores
img_736,95,whale,0,aquatic_mammals
img_737,3,bear,8,large_carnivores
img_738,83,sweet_pepper,4,fruit_and_vegetables
img_739,32,flatfish,1,fish
img_740,93,turtle,15,reptiles
img_741,77,snail,13,non-insect_invertebrates
img_742,38,kangaroo,11,large_omnivores_and_herbivores
img_743,63,porcupine,12,medium_mammals
img_744,61,plate,3,food_containers
img_745,41,lawn_mower,19,vehicles_2
img_746,88,tiger,8,large_carnivores
img_747,83,sweet_pepper,4,fruit_and_vegetables
img_748,35,girl,14,people
img_749,82,sunflower,2,flowers
img_750,50,mouse,16,small_mammals
img_751,15,camel,11,large_omnivores_and_herbivores
img_752,48,motorcycle,18,vehicles_1
img_753,25,couch,6,household_furniture
img_754,4,beaver,0,aquatic_mammals
img_755,71,sea,10,large_natural_outdoor_scenes
img_756,8,bicycle,18,vehicles_1
img_757,98,woman,14,people
img_758,67,ray,1,fish
img_759,7,beetle,7,insects
img_760,85,tank,19,vehicles_2
img_761,25,couch,6,household_furniture
img_762,96,willow_tree,17,trees
img_763,60,plain,10,large_natural_outdoor_scenes
img_764,55,otter,0,aquatic_mammals
img_765,80,squirrel,16,small_mammals
img_766,13,bus,18,vehicles_1
img_767,90,train,18,vehicles_1
img_768,54,orchid,2,flowers
img_769,15,camel,11,large_omnivores_and_herbivores
img_770,76,skyscraper,9,large_man-made_outdoor_things
img_771,39,keyboard,5,household_electrical_devices
img_772,95,whale,0,aquatic_mammals
img_773,24,cockroach,7,insects
img_774,7,beetle,7,insects
img_775,64,possum,12,medium_mammals
img_776,70,rose,2,flowers
img_777,88,tiger,8,large_carnivores
img_778,81,streetcar,19,vehicles_2
img_779,0,apple,4,fruit_and_vegetables
img_780,12,bridge,9,large_man-made_outdoor_things
img_781,64,possum,12,medium_mammals
img_782,31,elephant,11,large_omnivores_and_herbivores
img_783,79,spider,13,non-insect_invertebrates
img_784,86,telephone,5,household_electrical_devices
img_785,60,plain,10,large_natural_outdoor_scenes
img_786,22,clock,5,household_electrical_devices
img_787,38,kangaroo,11,large_omnivores_and_herbivores
img_788,82,sunflower,2,flowers
img_789,14,butterfly,7,insects
img_790,48,motorcycle,18,vehicles_1
img_791,33,forest,10,large_natural_outdoor_scenes
img_792,55,otter,0,aquatic_mammals
img_793,53,orange,4,fruit_and_vegetables
img_794,40,lamp,5,household_electrical_devices
img_795,1,aquarium_fish,1,fish
img_796,58,pickup_truck,18,vehicles_1
img_797,94,wardrobe,6,household_furniture
img_798,70,rose,2,flowers
img_799,29,dinosaur,15,reptiles
img_800,86,telephone,5,household_electrical_devices
img_801,23,cloud,10,large_natural_outdoor_scenes
img_802,46,man,14,people
img_803,58,pickup_truck,18,vehicles_1
img_804,99,worm,13,non-insect_invertebrates
img_805,78,snake,15,reptiles
img_806,10,bowl,3,food_containers
img_807,53,orange,4,fruit_and_vegetables
img_808,37,house,9,large_man-made_outdoor_things
img_809,97,wolf,8,large_carnivores
img_810,65,rabbit,16,small_mammals
img_811,15,camel,11,large_omnivores_and_herbivores
img_812,77,snail,13,non-insect_invertebrates
img_813,52,oak_tree,17,trees
img_814,63,porcupine,12,medium_mammals
img_815,32,flatfish,1,fish
img_816,6,bee,7,insects
img_817,36,hamster,16,small_mammals
img_818,6,bee,7,insects
img_819,7,beetle,7,insects
img_820,36,hamster,16,small_mammals
img_821,74,shrew,16,small_mammals
img_822,13,bus,18,vehicles_1
img_823,22,clock,5,household_electrical_devices
img_824,32,flatfish,1,fish
img_825,54,orchid,2,flowers
img_826,62,poppy,2,flowers
img_827,84,table,6,household_furniture
img_828,57,pear,4,fruit_and_vegetables
img_829,25,couch,6,household_furniture
img_830,11,boy,14,people
img_831,62,poppy,2,flowers
img_832,85,tank,19,vehicles_2
img_833,31,elephant,11,large_omnivores_and_herbivores
img_834,26,crab,13,non-insect_invertebrates
img_835,16,can,3,food_containers
img_836,96,willow_tree,17,trees
img_837,71,sea,10,large_natural_outdoor_scenes
img_838,90,train,18,vehicles_1
img_839,39,keyboard,5,household_electrical_devices
img_840,20,chair,6,household_furniture
img_841,47,maple_tree,17,trees
img_842,35,girl,14,people
img_843,19,cattle,11,large_omnivores_and_herbivores
img_844,52,oak_tree,17,trees
img_845,66,raccoon,12,medium_mammals
img_846,32,flatfish,1,fish
img_847,53,orange,4,fruit_and_vegetables
img_848,53,orange,4,fruit_and_vegetables
img_849,21,chimpanzee,11,large_omnivores_and_herbivores
img_850,98,woman,14,people
img_851,6,bee,7,insects
img_852,88,tiger,8,large_carnivores
img_853,71,sea,10,large_natural_outdoor_scenes
img_854,45,lobster,13,non-insect_invertebrates
img_855,98,woman,14,people
img_856,55,otter,0,aquatic_mammals
img_857,99,worm,13,non-insect_invertebrates
img_858,24,cockroach,7,insects
img_859,93,turtle,15,reptiles
img_860,67,ray,1,fish
img_861,33,forest,10,large_natural_outdoor_scenes
img_862,16,can,3,food_containers
img_863,33,forest,10,large_natural_outdoor_scenes
img_864,9,bottle,3,food_containers
img_865,10,bowl,3,food_containers
img_866,46,man,14,people
img_867,68,road,9,large_man-made_outdoor_things
img_868,24,cockroach,7,insects
img_869,96,willow_tree,17,trees
img_870,22,clock,5,household_electrical_devices
img_871,40,lamp,5,household_electrical_devices
img_872,63,porcupine,12,medium_mammals
img_873,53,orange,4,fruit_and_vegetables
img_874,10,bowl,3,food_containers
img_875,14,butterfly,7,insects
img_876,41,lawn_mower,19,vehicles_2
img_877,77,snail,13,non-insect_invertebrates
img_878,54,orchid,2,flowers
img_879,84,table,6,household_furniture
img_880,20,chair,6,household_furniture
img_881,29,dinosaur,15,reptiles
img_882,76,skyscraper,9,large_man-made_outdoor_things
img_883,36,hamster,16,small_mammals
img_884,1,aquarium_fish,1,fish
img_885,26,crab,13,non-insect_invertebrates
img_886,99,worm,13,non-insect_invertebrates
img_887,2,baby,14,people
img_888,96,willow_tree,17,trees
img_889,69,rocket,19,vehicles_2
img_890,36,hamster,16,small_mammals
img_891,18,caterpillar,7,insects
img_892,90,train,18,vehicles_1
img_893,66,raccoon,12,medium_mammals
img_894,52,oak_tree,17,trees
img_895,37,house,9,large_man-made_outdoor_things
img_896,99,worm,13,non-insect_invertebrates
img_897,97,wolf,8,large_carnivores
img_898,12,bridge,9,large_man-made_outdoor_things
img_899,55,otter,0,aquatic_mammals
img_900,15,camel,11,large_omnivores_and_herbivores
img_901,85,tank,19,vehicles_2
img_902,15,camel,11,large_omnivores_and_herbivores
img_903,16,can,3,food_containers
img_904,33,forest,10,large_natural_outdoor_scenes
img_905,99,worm,13,non-insect_invertebrates
img_906,80,squirrel,16,small_mammals
img_907,28,cup,3,food_containers
img_908,69,rocket,19,vehicles_2
img_909,51,mushroom,4,fruit_and_vegetables
img_910,72,seal,0,aquatic_mammals
img_911,39,keyboard,5,household_electrical_devices
img_912,8,bicycle,18,vehicles_1
img_913,56,palm_tree,17,trees
img_914,59,pine_tree,17,trees
img_915,15,camel,11,large_omnivores_and_herbivores
img_916,21,chimpanzee,11,large_omnivores_and_herbivores
img_917,77,snail,13,non-insect_invertebrates
img_918,45,lobster,13,non-insect_invertebrates
img_919,21,chimpanzee,11,large_omnivores_and_herbivores
img_920,80,squirrel,16,small_mammals
img_921,89,tractor,19,vehicles_2
img_922,37,house,9,large_man-made_outdoor_things
img_923,48,motorcycle,18,vehicles_1
img_924,47,maple_tree,17,trees
img_925,56,palm_tree,17,trees
img_926,65,rabbit,16,small_mammals
img_927,96,willow_tree,17,trees
img_928,14,butterfly,7,insects
img_929,52,oak_tree,17,trees
img_930,2,baby,14,people
img_931,60,plain,10,large_natural_outdoor_scenes
img_932,9,bottle,3,food_containers
img_933,68,road,9,large_man-made_outdoor_things
img_934,22,clock,5,household_electrical_devices
img_935,23,cloud,10,large_natural_outdoor_scenes
img_936,44,lizard,15,reptiles
img_937,19,cattle,11,large_omnivores_and_herbivores
img_938,54,orchid,2,flowers
img_939,97,wolf,8,large_carnivores
img_940,23,cloud,10,large_natural_outdoor_scenes
img_941,54,orchid,2,flowers
img_942,62,poppy,2,flowers
img_943,56,palm_tree,17,trees
img_944,23,cloud,10,large_natural_outdoor_scenes
img_945,42,leopard,8,large_carnivores
img_946,81,streetcar,19,vehicles_2
img_947,66,raccoon,12,medium_mammals
img_948,87,television,5,household_electrical_devices
img_949,47,maple_tree,17,trees
img_950,47,maple_tree,17,trees
img_951,45,lobster,13,non-insect_invertebrates
img_952,42,leopard,8,large_carnivores
img_953,51,mushroom,4,fruit_and_vegetables
img_954,10,bowl,3,food_containers
img_955,35,girl,14,people
img_956,68,road,9,large_man-made_outdoor_things
img_957,13,bus,18,vehicles_1
img_958,55,otter,0,aquatic_mammals
img_959,34,fox,12,medium_mammals
img_960,74,shrew,16,small_mammals
img_961,47,maple_tree,17,trees
img_962,40,lamp,5,household_electrical_devices
img_963,51,mushroom,4,fruit_and_vegetables
img_964,6,bee,7,insects
img_965,3,bear,8,large_carnivores
img_966,76,skyscraper,9,large_man-made_outdoor_things
img_967,52,oak_tree,17,trees
img_968,53,orange,4,fruit_and_vegetables
img_969,34,fox,12,medium_mammals
img_970,60,plain,10,large_natural_outdoor_scenes
img_971,63,porcupine,12,medium_mammals
img_972,28,cup,3,food_containers
img_973,24,cockroach,7,insects
img_974,36,hamster,16,small_mammals
img_975,69,rocket,19,vehicles_2
img_976,82,sunflower,2,flowers
img_977,90,train,18,vehicles_1
img_978,70,rose,2,flowers
img_979,75,skunk,12,medium_mammals
img_980,77,snail,13,non-insect_invertebrates
img_981,43,lion,8,large_carnivores
img_982,43,lion,8,large_carnivores
img_983,78,snake,15,reptiles
img_984,81,streetcar,19,vehicles_2
img_985,80,squirrel,16,small_mammals
img_986,66,raccoon,12,medium_mammals
img_987,35,girl,14,people
img_988,84,table,6,household_furniture
img_989,21,chimpanzee,11,large_omnivores_and_herbivores
img_990,49,mountain,10,large_natural_outdoor_scenes
img_991,96,willow_tree,17,trees
img_992,15,camel,11,large_omnivores_and_herbivores
img_993,37,house,9,large_man-made_outdoor_things
img_994,2,baby,14,people
img_995,89,tractor,19,vehicles_2
img_996,36,hamster,16,small_mammals
img_997,9,bottle,3,food_containers
img_998,53,orange,4,fruit_and_vegetables
img_999,91,trout,1,fish
img_1000,65,rabbit,16,small_mammals
img_1001,67,ray,1,fish
img_1002,94,wardrobe,6,household_furniture
img_1003,40,lamp,5,household_electrical_devices
img_1004,72,seal,0,aquatic_mammals
img_1005,90,train,18,vehicles_1
img_1006,86,telephone,5,household_electrical_devices
img_1007,85,tank,19,vehicles_2
img_1008,30,dolphin,0,aquatic_mammals
img_1009,92,tulip,2,flowers
img_1010,25,couch,6,household_furniture
img_1011,60,plain,10,large_natural_outdoor_scenes
img_1012,2,baby,14,people
img_1013,29,dinosaur,15,reptiles
img_1014,0,apple,4,fruit_and_vegetables
img_1015,9,bottle,3,food_containers
img_1016,37,house,9,large_man-made_outdoor_things
img_1017,1,aquarium_fish,1,fish
img_1018,50,mouse,16,small_mammals
img_1019,90,train,18,vehicles_1
img_1020,27,crocodile,15,reptiles
img_1021,52,oak_tree,17,trees
img_1022,36,hamster,16,small_mammals
img_1023,48,motorcycle,18,vehicles_1
img_1024,71,sea,10,large_natural_outdoor_scenes
img_1025,12,bridge,9,large_man-made_outdoor_things
img_1026,97,wolf,8,large_carnivores
img_1027,0,apple,4,fruit_and_vegetables
img_1028,3,bear,8,large_carnivores
img_1029,41,lawn_mower,19,vehicles_2
img_1030,21,chimpanzee,11,large_omnivores_and_herbivores
img_1031,16,can,3,food_containers
img_1032,51,mushroom,4,fruit_and_vegetables
img_1033,72,seal,0,aquatic_mammals
img_1034,13,bus,18,vehicles_1
img_1035,63,porcupine,12,medium_mammals
img_1036,81,streetcar,19,vehicles_2
img_1037,73,shark,1,fish
img_1038,55,otter,0,aquatic_mammals
img_1039,30,dolphin,0,aquatic_mammals
img_1040,28,cup,3,food_containers
img_1041,10,bowl,3,food_containers
img_1042,84,table,6,household_furniture
img_1043,8,bicycle,18,vehicles_1
img_1044,6,bee,7,insects
img_1045,9,bottle,3,food_containers
img_1046,93,turtle,15,reptiles
img_1047,2,baby,14,people
img_1048,78,snake,15,reptiles
img_1049,26,crab,13,non-insect_invertebrates
img_1050,16,can,3,food_containers
img_1051,17,castle,9,large_man-made_outdoor_things
img_1052,39,keyboard,5,household_electrical_devices
img_1053,67,ray,1,fish
img_1054,20,chair,6,household_furniture
img_1055,3,bear,8,large_carnivores
img_1056,81,streetcar,19,vehicles_2
img_1057,26,crab,13,non-insect_invertebrates
img_1058,96,willow_tree,17,trees
img_1059,45,lobster,13,non-insect_invertebrates
img_1060,15,camel,11,large_omnivores_and_herbivores
img_1061,29,dinosaur,15,reptiles
img_1062,57,pear,4,fruit_and_vegetables
img_1063,60,plain,10,large_natural_outdoor_scenes
img_1064,49,mountain,10,large_natural_outdoor_scenes
img_1065,36,hamster,16,small_mammals
img_1066,23,cloud,10,large_natural_outdoor_scenes
img_1067,63,porcupine,12,medium_mammals
img_1068,72,seal,0,aquatic_mammals
img_1069,19,cattle,11,large_omnivores_and_herbivores
img_1070,41,lawn_mower,19,vehicles_2
img_1071,55,otter,0,aquatic_mammals
img_1072,26,crab,13,non-insect_invertebrates
img_1073,25,couch,6,household_furniture
img_1074,49,mountain,10,large_natural_outdoor_scenes
img_1075,28,cup,3,food_containers
img_1076,20,chair,6,household_furniture
img_1077,33,forest,10,large_natural_outdoor_scenes
img_1078,7,beetle,7,insects
img_1079,45,lobster,13,non-insect_invertebrates
img_1080,7,beetle,7,insects
img_1081,89,tractor,19,vehicles_2
img_1082,1,aquarium_fish,1,fish
img_1083,90,train,18,vehicles_1
img_1084,42,leopard,8,large_carnivores
img_1085,15,camel,11,large_omnivores_and_herbivores
img_1086,23,cloud,10,large_natural_outdoor_scenes
img_1087,93,turtle,15,reptiles
img_1088,96,willow_tree,17,trees
img_1089,59,pine_tree,17,trees
img_1090,29,dinosaur,15,reptiles
img_1091,29,dinosaur,15,reptiles
img_1092,75,skunk,12,medium_mammals
img_1093,93,turtle,15,reptiles
img_1094,8,bicycle,18,vehicles_1
img_1095,70,rose,2,flowers
img_1096,48,motorcycle,18,vehicles_1
img_1097,82,sunflower,2,flowers
img_1098,84,table,6,household_furniture
img_1099,81,streetcar,19,vehicles_2
img_1100,72,seal,0,aquatic_mammals
img_1101,38,kangaroo,11,large_omnivores_and_herbivores
img_1102,80,squirrel,16,small_mammals
img_1103,63,porcupine,12,medium_mammals
img_1104,76,skyscraper,9,large_man-made_outdoor_things
img_1105,4,beaver,0,aquatic_mammals
img_1106,54,orchid,2,flowers
img_1107,60,plain,10,large_natural_outdoor_scenes
img_1108,1,aquarium_fish,1,fish
img_1109,49,mountain,10,large_natural_outdoor_scenes
img_1110,1,aquarium_fish,1,fish
img_1111,92,tulip,2,flowers
img_1112,77,snail,13,non-insect_invertebrates
img_1113,30,dolphin,0,aquatic_mammals
img_1114,98,woman,14,people
img_1115,62,poppy,2,flowers
img_1116,25,couch,6,household_furniture
img_1117,26,crab,13,non-insect_invertebrates
img_1118,55,otter,0,aquatic_mammals
img_1119,25,couch,6,household_furniture
img_1120,21,chimpanzee,11,large_omnivores_and_herbivores
img_1121,25,couch,6,household_furniture
img_1122,82,sunflower,2,flowers
img_1123,80,squirrel,16,small_mammals
img_1124,19,cattle,11,large_omnivores_and_herbivores
img_1125,93,turtle,15,reptiles
img_1126,35,girl,14,people
img_1127,61,plate,3,food_containers
img_1128,81,streetcar,19,vehicles_2
img_1129,69,rocket,19,vehicles_2
img_1130,9,bottle,3,food_containers
img_1131,91,trout,1,fish
img_1132,96,willow_tree,17,trees
img_1133,34,fox,12,medium_mammals
img_1134,23,cloud,10,large_natural_outdoor_scenes
img_1135,9,bottle,3,food_containers
img_1136,0,apple,4,fruit_and_vegetables
img_1137,28,cup,3,food_containers
img_1138,51,mushroom,4,fruit_and_vegetables
img_1139,91,trout,1,fish
img_1140,65,rabbit,16,small_mammals
img_1141,33,forest,10,large_natural_outdoor_scenes
img_1142,5,bed,6,household_furniture
img_1143,13,bus,18,vehicles_1
img_1144,52,oak_tree,17,trees
img_1145,58,pickup_truck,18,vehicles_1
img_1146,65,rabbit,16,small_mammals
img_1147,32,flatfish,1,fish
img_1148,37,house,9,large_man-made_outdoor_things
img_1149,63,porcupine,12,medium_mammals
img_1150,61,plate,3,food_containers
img_1151,19,cattle,11,large_omnivores_and_herbivores
img_1152,2,baby,14,people
img_1153,49,mountain,10,large_natural_outdoor_scenes
img_1154,64,possum,12,medium_mammals
img_1155,58,pickup_truck,18,vehicles_1
img_1156,93,turtle,15,reptiles
img_1157,62,poppy,2,flowers
img_1158,52,oak_tree,17,trees
img_1159,53,orange,4,fruit_and_vegetables
img_1160,41,lawn_mower,19,vehicles_2
img_1161,33,forest,10,large_natural_outdoor_scenes
img_1162,84,table,6,household_furniture
img_1163,22,clock,5,household_electrical_devices
img_1164,67,ray,1,fish
img_1165,44,lizard,15,reptiles
img_1166,95,whale,0,aquatic_mammals
img_1167,24,cockroach,7,insects
img_1168,46,man,14,people
img_1169,98,woman,14,people
img_1170,31,elephant,11,large_omnivores_and_herbivores
img_1171,83,sweet_pepper,4,fruit_and_vegetables
img_1172,16,can,3,food_containers
img_1173,2,baby,14,people
img_1174,47,maple_tree,17,trees
img_1175,51,mushroom,4,fruit_and_vegetables
img_1176,3,bear,8,large_carnivores
img_1177,18,caterpillar,7,insects
img_1178,60,plain,10,large_natural_outdoor_scenes
img_1179,38,kangaroo,11,large_omnivores_and_herbivores
img_1180,95,whale,0,aquatic_mammals
img_1181,89,tractor,19,vehicles_2
img_1182,11,boy,14,people
img_1183,63,porcupine,12,medium_mammals
img_1184,15,camel,11,large_omnivores_and_herbivores
img_1185,49,mountain,10,large_natural_outdoor_scenes
img_1186,63,porcupine,12,medium_mammals
img_1187,85,tank,19,vehicles_2
img_1188,12,bridge,9,large_man-made_outdoor_things
img_1189,38,kangaroo,11,large_omnivores_and_herbivores
img_1190,66,raccoon,12,medium_mammals
img_1191,99,worm,13,non-insect_invertebrates
img_1192,72,seal,0,aquatic_mammals
img_1193,83,sweet_pepper,4,fruit_and_vegetables
img_1194,12,bridge,9,large_man-made_outdoor_things
img_1195,93,turtle,15,reptiles
img_1196,51,mushroom,4,fruit_and_vegetables
img_1197,21,chimpanzee,11,large_omnivores_and_herbivores
img_1198,47,maple_tree,17,trees
img_1199,21,chimpanzee,11,large_omnivores_and_herbivores
img_1200,43,lion,8,large_carnivores
img_1201,77,snail,13,non-insect_invertebrates
img_1202,55,otter,0,aquatic_mammals
